E:\XXXXXXX\Peak Valley - Actual Test - ELF 6 03122018 024548_pvd.CSV ,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Created ,3/12/2018,2:45:49 PM,,,,,,,,
11.12,109879,0,0.092,-1.88,0.021,-2.05,0.048,-1.854,0.095,-1.743
11.16,109880,0,0.094,-1.881,0.023,-2.05,0.044,-1.859,0.095,-1.763
11.2,109881,0,0.094,-1.884,0.024,-2.056,0.048,-1.853,0.095,-1.755
11.24,109882,0,0.094,-1.884,0.021,-2.05,0.049,-1.853,0.089,-1.759
11.28,109883,0,0.095,-1.882,0.028,-2.05,0.045,-1.857,0.094,-1.791
11.32,109884,0,0.099,-1.885,0.024,-2.047,0.054,-1.863,0.101,-1.814
11.36,109885,0,0.096,-1.881,0.028,-2.048,0.046,-1.858,0.1,-1.775
11.4,109886,0,0.095,-1.881,0.029,-2.053,0.044,-1.853,0.104,-1.781
11.44,109887,0,0.096,-1.884,0.028,-2.053,0.049,-1.858,0.116,-1.796
11.48,109888,0,0.099,-1.885,0.024,-2.053,0.048,-1.857,0.111,-1.804
11.52,109889,0,0.096,-1.886,0.02,-2.05,0.046,-1.858,0.1,-1.78
11.56,109890,0,0.095,-1.886,0.024,-2.047,0.05,-1.86,0.114,-1.79
11.6,109891,0,0.094,-1.885,0.026,-2.053,0.049,-1.86,0.118,-1.776
11.64,109892,0,0.096,-1.882,0.032,-2.048,0.049,-1.858,0.114,-1.776
11.68,109893,0,0.095,-1.884,0.033,-2.048,0.049,-1.858,0.117,-1.771
11.72,109894,0,0.094,-1.885,0.029,-2.055,0.048,-1.857,0.112,-1.753
11.76,109895,0,0.1,-1.885,0.028,-2.053,0.049,-1.858,0.096,-1.785
11.8,109896,0,0.095,-1.885,0.037,-2.053,0.05,-1.854,0.107,-1.747
11.84,109897,0,0.094,-1.882,0.028,-2.048,0.048,-1.859,0.106,-1.752
11.88,109898,0,0.096,-1.884,0.028,-2.048,0.046,-1.854,0.104,-1.746
11.92,109899,0,0.094,-1.885,0.027,-2.048,0.049,-1.854,0.101,-1.773
11.96,109900,0,0.093,-1.884,0.029,-2.05,0.05,-1.864,0.099,-1.764
12,109901,0,0.095,-1.884,0.033,-2.056,0.048,-1.859,0.109,-1.755
12.04,109902,0,0.094,-1.885,0.034,-2.05,0.05,-1.858,0.104,-1.76
12.08,109903,0,0.095,-1.881,0.029,-2.047,0.048,-1.854,0.101,-1.742
12.12,109904,0,0.094,-1.882,0.028,-2.05,0.046,-1.857,0.105,-1.753
12.16,109905,0,0.094,-1.884,0.024,-2.05,0.048,-1.857,0.1,-1.748
12.2,109906,0,0.095,-1.884,0.032,-2.053,0.052,-1.854,0.099,-1.755
12.24,109907,0,0.095,-1.884,0.027,-2.055,0.052,-1.857,0.107,-1.747
12.28,109908,0,0.094,-1.884,0.021,-2.05,0.046,-1.854,0.101,-1.753
12.32,109909,0,0.096,-1.882,0.006,-2.05,0.055,-1.852,0.105,-1.744
12.36,109910,0,0.099,-1.882,0.005,-2.048,0.05,-1.859,0.111,-1.748
12.4,109911,0,0.095,-1.885,-0.015,-2.057,0.048,-1.858,0.106,-1.746
12.44,109912,0,0.096,-1.882,-0.001,-2.055,0.049,-1.859,0.11,-1.753
12.48,109913,0,0.096,-1.88,0.004,-2.047,0.049,-1.858,0.1,-1.755
12.52,109914,0,0.094,-1.882,0.004,-2.047,0.054,-1.858,0.099,-1.758
12.56,109915,0,0.096,-1.881,0.005,-2.046,0.045,-1.857,0.1,-1.755
12.6,109916,0,0.095,-1.88,0.006,-2.047,0.048,-1.858,0.101,-1.76
12.64,109917,0,0.096,-1.882,0.005,-2.048,0.048,-1.858,0.098,-1.774
12.68,109918,0,0.095,-1.885,0.007,-2.05,0.049,-1.854,0.104,-1.764
12.72,109919,0,0.095,-1.882,0.004,-2.05,0.049,-1.859,0.099,-1.76
12.76,109920,0,0.095,-1.881,0.002,-2.046,0.046,-1.863,0.106,-1.771
12.8,109921,0,0.096,-1.885,0.005,-2.045,0.045,-1.859,0.099,-1.79
12.84,109922,0,0.095,-1.881,0.004,-2.046,0.05,-1.86,0.096,-1.771
12.88,109923,0,0.099,-1.881,0.005,-2.046,0.05,-1.857,0.1,-1.764
12.92,109924,0,0.099,-1.882,0.007,-2.047,0.045,-1.854,0.101,-1.742
12.96,109925,0,0.096,-1.882,0.002,-2.048,0.043,-1.858,0.101,-1.769
13,109926,0,0.1,-1.876,-0.001,-2.045,0.049,-1.858,0.095,-1.774
13.04,109927,0,0.099,-1.88,0,-2.045,0.048,-1.852,0.096,-1.791
13.08,109928,0,0.096,-1.881,-0.001,-2.048,0.05,-1.854,0.095,-1.82
13.12,109929,0,0.096,-1.88,-0.001,-2.047,0.05,-1.852,0.11,-1.81
13.16,109930,0,0.101,-1.881,-0.002,-2.045,0.048,-1.858,0.105,-1.812
13.2,109931,0,0.095,-1.881,0,-2.047,0.05,-1.858,0.099,-1.792
13.24,109932,0,0.096,-1.882,-0.002,-2.047,0.055,-1.859,0.116,-1.796
13.28,109933,0,0.096,-1.88,-0.004,-2.047,0.046,-1.858,0.105,-1.78
13.32,109934,0,0.094,-1.882,-0.001,-2.046,0.046,-1.857,0.118,-1.797
13.36,109935,0,0.096,-1.882,-0.001,-2.047,0.046,-1.86,0.106,-1.77
13.4,109936,0,0.096,-1.885,-0.001,-2.047,0.05,-1.86,0.106,-1.771
13.44,109937,0,0.099,-1.882,-0.001,-2.048,0.049,-1.857,0.098,-1.753
13.48,109938,0,0.096,-1.882,-0.002,-2.046,0.045,-1.858,0.101,-1.758
13.52,109939,0,0.093,-1.882,-0.005,-2.048,0.049,-1.854,0.1,-1.747
13.56,109940,0,0.096,-1.88,-0.005,-2.047,0.049,-1.858,0.105,-1.748
13.6,109941,0,0.094,-1.881,0,-2.05,0.046,-1.859,0.104,-1.763
13.64,109942,0,0.099,-1.884,0,-2.05,0.049,-1.854,0.106,-1.754
13.68,109943,0,0.096,-1.884,-0.004,-2.05,0.05,-1.858,0.105,-1.758
13.72,109944,0,0.095,-1.882,-0.002,-2.045,0.052,-1.857,0.104,-1.764
13.76,109945,0,0.095,-1.882,-0.001,-2.045,0.048,-1.859,0.099,-1.773
13.8,109946,0,0.096,-1.881,-0.001,-2.045,0.052,-1.854,0.096,-1.777
13.84,109947,0,0.096,-1.881,-0.005,-2.045,0.05,-1.854,0.112,-1.794
13.88,109948,0,0.095,-1.881,0,-2.044,0.049,-1.854,0.104,-1.804
13.92,109949,0,0.099,-1.882,-0.001,-2.046,0.049,-1.853,0.104,-1.782
13.96,109950,0,0.1,-1.88,-0.006,-2.042,0.05,-1.86,0.099,-1.758
14,109951,0,0.1,-1.88,-0.004,-2.046,0.049,-1.854,0.101,-1.804
14.04,109952,0,0.099,-1.881,-0.005,-2.047,0.05,-1.857,0.104,-1.819
14.08,109953,0,0.096,-1.88,-0.002,-2.045,0.05,-1.854,0.099,-1.826
14.12,109954,0,0.099,-1.881,-0.005,-2.046,0.048,-1.854,0.099,-1.792
14.16,109955,0,0.099,-1.884,-0.004,-2.047,0.049,-1.858,0.109,-1.818
14.2,109956,0,0.103,-1.881,-0.004,-2.042,0.049,-1.858,0.104,-1.788
14.24,109957,0,0.096,-1.881,0.005,-2.048,0.049,-1.854,0.105,-1.798
14.28,109958,0,0.096,-1.881,0.004,-2.046,0.048,-1.857,0.099,-1.78
14.32,109959,0,0.096,-1.881,0.004,-2.045,0.048,-1.854,0.104,-1.791
14.36,109960,0,0.1,-1.882,0.002,-2.046,0.048,-1.858,0.098,-1.763
14.4,109961,0,0.1,-1.884,0.004,-2.047,0.048,-1.854,0.101,-1.751
14.44,109962,0,0.095,-1.884,0.002,-2.047,0.05,-1.857,0.096,-1.755
14.48,109963,0,0.1,-1.884,0.004,-2.048,0.049,-1.858,0.095,-1.763
14.52,109964,0,0.096,-1.882,0.005,-2.045,0.05,-1.858,0.096,-1.741
14.56,109965,0,0.099,-1.882,0,-2.047,0.054,-1.858,0.098,-1.751
14.6,109966,0,0.096,-1.884,0,-2.047,0.046,-1.853,0.1,-1.744
14.64,109967,0,0.096,-1.884,0.006,-2.048,0.049,-1.86,0.104,-1.747
14.68,109968,0,0.096,-1.882,0,-2.046,0.048,-1.859,0.104,-1.746
14.72,109969,0,0.096,-1.88,-0.002,-2.045,0.052,-1.857,0.104,-1.744
14.76,109970,0,0.099,-1.88,0,-2.048,0.049,-1.86,0.104,-1.751
14.8,109971,0,0.099,-1.881,0,-2.048,0.046,-1.852,0.104,-1.759
14.84,109972,0,0.095,-1.882,0,-2.046,0.052,-1.859,0.106,-1.766
14.88,109973,0,0.099,-1.882,0,-2.048,0.048,-1.857,0.1,-1.759
14.92,109974,0,0.096,-1.886,0.005,-2.046,0.05,-1.858,0.109,-1.776
14.96,109975,0,0.1,-1.882,0.002,-2.045,0.052,-1.853,0.105,-1.771
15,109976,0,0.099,-1.882,0.004,-2.045,0.05,-1.854,0.107,-1.774
15.04,109977,0,0.095,-1.884,0.002,-2.046,0.05,-1.854,0.101,-1.788
15.08,109978,0,0.099,-1.882,0.006,-2.046,0.048,-1.852,0.099,-1.771
15.12,109979,0,0.096,-1.884,0.004,-2.047,0.05,-1.854,0.096,-1.74
15.16,109980,0,0.099,-1.884,0.004,-2.046,0.049,-1.86,0.098,-1.754
15.2,109981,0,0.099,-1.885,0.004,-2.045,0.046,-1.858,0.106,-1.77
15.24,109982,0,0.101,-1.885,0.002,-2.048,0.052,-1.859,0.1,-1.747
15.28,109983,0,0.099,-1.881,-0.001,-2.047,0.045,-1.857,0.1,-1.759
15.32,109984,0,0.099,-1.884,0.002,-2.05,0.048,-1.852,0.096,-1.781
15.36,109985,0,0.099,-1.885,0.005,-2.048,0.052,-1.857,0.1,-1.785
15.4,109986,0,0.1,-1.886,-0.001,-2.048,0.048,-1.858,0.099,-1.785
15.44,109987,0,0.099,-1.884,0.004,-2.045,0.054,-1.859,0.105,-1.785
15.48,109988,0,0.095,-1.885,0.005,-2.047,0.046,-1.86,0.1,-1.769
15.52,109989,0,0.099,-1.882,0.002,-2.046,0.045,-1.853,0.09,-1.752
15.56,109990,0,0.1,-1.885,-0.001,-2.047,0.049,-1.859,0.098,-1.752
15.6,109991,0,0.1,-1.882,0.002,-2.047,0.05,-1.854,0.095,-1.762
15.64,109992,0,0.096,-1.882,0.002,-2.05,0.045,-1.854,0.096,-1.776
15.68,109993,0,0.096,-1.874,0,-2.046,0.044,-1.853,0.098,-1.796
15.72,109994,0,0.099,-1.882,-0.001,-2.045,0.05,-1.854,0.096,-1.792
15.76,109995,0,0.094,-1.884,0.004,-2.048,0.049,-1.858,0.098,-1.791
15.8,109996,0,0.099,-1.885,0.004,-2.05,0.049,-1.857,0.095,-1.762
15.84,109997,0,0.096,-1.88,0,-2.05,0.049,-1.854,0.101,-1.759
15.88,109998,0,0.096,-1.886,0.006,-2.047,0.048,-1.857,0.114,-1.748
15.92,109999,0,0.096,-1.884,-0.001,-2.046,0.048,-1.859,0.11,-1.759
15.96,110000,0,0.095,-1.881,0.004,-2.047,0.048,-1.854,0.101,-1.74
16,110001,0,0.096,-1.884,0.002,-2.048,0.049,-1.857,0.104,-1.744
16.04,110002,0,0.099,-1.885,0.002,-2.047,0.049,-1.857,0.1,-1.754
16.08,110003,0,0.099,-1.884,0.004,-2.048,0.046,-1.86,0.1,-1.76
16.12,110004,0,0.095,-1.885,0.006,-2.046,0.052,-1.853,0.099,-1.748
16.16,110005,0,0.095,-1.887,0.004,-2.05,0.049,-1.86,0.096,-1.748
16.2,110006,0,0.095,-1.884,0.004,-2.048,0.049,-1.858,0.1,-1.753
16.24,110007,0,0.1,-1.884,0,-2.047,0.049,-1.857,0.092,-1.769
16.28,110008,0,0.096,-1.884,0,-2.048,0.045,-1.859,0.104,-1.769
16.32,110009,0,0.099,-1.885,0.004,-2.046,0.049,-1.859,0.1,-1.76
16.36,110010,0,0.096,-1.882,0.005,-2.05,0.05,-1.857,0.1,-1.758
16.4,110011,0,0.099,-1.885,0.006,-2.05,0.048,-1.858,0.099,-1.754
16.44,110012,0,0.095,-1.885,0.004,-2.053,0.049,-1.858,0.09,-1.759
16.48,110013,0,0.099,-1.882,0,-2.045,0.046,-1.858,0.096,-1.769
16.52,110014,0,0.1,-1.884,0,-2.046,0.046,-1.853,0.094,-1.79
16.56,110015,0,0.096,-1.886,0.007,-2.048,0.05,-1.859,0.096,-1.803
16.6,110016,0,0.095,-1.886,0.006,-2.05,0.052,-1.859,0.095,-1.786
16.64,110017,0,0.094,-1.884,0.005,-2.053,0.05,-1.86,0.095,-1.764
16.68,110018,0,0.095,-1.884,0.006,-2.048,0.046,-1.857,0.111,-1.742
16.72,110019,0,0.096,-1.884,0.002,-2.047,0.045,-1.853,0.11,-1.758
16.76,110020,0,0.099,-1.886,0.004,-2.053,0.046,-1.858,0.107,-1.775
16.8,110021,0,0.095,-1.885,0.005,-2.047,0.052,-1.857,0.101,-1.753
16.84,110022,0,0.099,-1.886,0.009,-2.056,0.052,-1.857,0.095,-1.753
16.88,110023,0,0.099,-1.885,0.009,-2.05,0.044,-1.854,0.094,-1.764
16.92,110024,0,0.096,-1.886,0.005,-2.048,0.049,-1.853,0.094,-1.769
16.96,110025,0,0.1,-1.882,0.005,-2.05,0.049,-1.857,0.098,-1.752
17,110026,0,0.1,-1.885,0.006,-2.05,0.045,-1.852,0.096,-1.758
17.04,110027,0,0.096,-1.884,0.004,-2.05,0.049,-1.858,0.101,-1.76
17.08,110028,0,0.101,-1.885,0.005,-2.053,0.049,-1.854,0.098,-1.746
17.12,110029,0,0.099,-1.886,0.002,-2.053,0.052,-1.854,0.104,-1.752
17.16,110030,0,0.095,-1.886,0.005,-2.05,0.05,-1.859,0.098,-1.766
17.2,110031,0,0.095,-1.882,0.004,-2.05,0.049,-1.854,0.109,-1.755
17.24,110032,0,0.096,-1.887,0.004,-2.048,0.048,-1.854,0.099,-1.754
17.28,110033,0,0.096,-1.885,0.004,-2.047,0.044,-1.854,0.107,-1.755
17.32,110034,0,0.096,-1.885,0,-2.047,0.049,-1.852,0.1,-1.771
17.36,110035,0,0.099,-1.886,0.004,-2.05,0.049,-1.858,0.1,-1.78
17.4,110036,0,0.096,-1.884,0.004,-2.053,0.048,-1.853,0.1,-1.788
17.44,110037,0,0.096,-1.888,0,-2.053,0.05,-1.858,0.101,-1.798
17.48,110038,0,0.099,-1.886,0.004,-2.048,0.046,-1.858,0.098,-1.786
17.52,110039,0,0.094,-1.884,0,-2.047,0.052,-1.858,0.104,-1.758
17.56,110040,0,0.099,-1.887,-0.001,-2.053,0.048,-1.857,0.099,-1.744
17.6,110041,0,0.096,-1.886,0,-2.055,0.049,-1.854,0.105,-1.735
17.64,110042,0,0.095,-1.886,0,-2.053,0.05,-1.859,0.096,-1.774
17.68,110043,0,0.095,-1.885,0.002,-2.046,0.049,-1.858,0.099,-1.804
17.72,110044,0,0.095,-1.886,0,-2.05,0.049,-1.857,0.1,-1.78
17.76,110045,0,0.095,-1.885,0.004,-2.048,0.048,-1.859,0.1,-1.763
17.8,110046,0,0.096,-1.886,0.002,-2.053,0.054,-1.857,0.111,-1.746
17.84,110047,0,0.099,-1.887,0.006,-2.05,0.049,-1.857,0.111,-1.751
17.88,110048,0,0.095,-1.885,0.002,-2.048,0.048,-1.853,0.104,-1.737
17.92,110049,0,0.1,-1.886,0.002,-2.048,0.049,-1.859,0.104,-1.746
17.96,110050,0,0.1,-1.888,0.005,-2.053,0.05,-1.859,0.101,-1.741
18,110051,0,0.095,-1.881,0.005,-2.055,0.049,-1.859,0.104,-1.754
18.04,110052,0,0.099,-1.885,0.004,-2.047,0.05,-1.858,0.104,-1.753
18.08,110053,0,0.1,-1.885,0.004,-2.053,0.052,-1.86,0.105,-1.746
18.12,110054,0,0.099,-1.886,0.004,-2.05,0.055,-1.858,0.106,-1.737
18.16,110055,0,0.099,-1.885,0.005,-2.05,0.049,-1.858,0.1,-1.738
18.2,110056,0,0.1,-1.881,0.002,-2.053,0.052,-1.857,0.107,-1.753
18.24,110057,0,0.099,-1.886,0.005,-2.05,0.049,-1.857,0.105,-1.762
18.28,110058,0,0.1,-1.885,0.004,-2.048,0.052,-1.858,0.109,-1.744
18.32,110059,0,0.099,-1.886,0,-2.05,0.05,-1.857,0.107,-1.754
18.36,110060,0,0.099,-1.886,0.006,-2.05,0.046,-1.858,0.1,-1.754
18.4,110061,0,0.095,-1.885,0.005,-2.047,0.046,-1.857,0.098,-1.758
18.44,110062,0,0.099,-1.885,-0.002,-2.047,0.049,-1.859,0.096,-1.781
18.48,110063,0,0.095,-1.885,-0.001,-2.047,0.048,-1.857,0.106,-1.762
18.52,110064,0,0.1,-1.885,0.006,-2.048,0.049,-1.854,0.111,-1.764
18.56,110065,0,0.103,-1.884,0.004,-2.047,0.049,-1.857,0.107,-1.741
18.6,110066,0,0.1,-1.884,0.004,-2.048,0.048,-1.853,0.094,-1.771
18.64,110067,0,0.099,-1.884,0,-2.047,0.046,-1.859,0.099,-1.775
18.68,110068,0,0.095,-1.885,0.004,-2.047,0.048,-1.858,0.098,-1.758
18.72,110069,0,0.095,-1.884,0.005,-2.048,0.048,-1.853,0.101,-1.748
18.76,110070,0,0.095,-1.885,0.002,-2.048,0.049,-1.859,0.107,-1.738
18.8,110071,0,0.096,-1.882,0,-2.047,0.046,-1.853,0.109,-1.774
18.84,110072,0,0.096,-1.882,0,-2.047,0.05,-1.858,0.1,-1.786
18.88,110073,0,0.099,-1.882,0.004,-2.047,0.045,-1.854,0.099,-1.788
18.92,110074,0,0.095,-1.885,0.002,-2.046,0.048,-1.859,0.101,-1.769
18.96,110075,0,0.099,-1.882,0,-2.047,0.048,-1.859,0.109,-1.744
19,110076,0,0.099,-1.881,0.004,-2.047,0.049,-1.854,0.109,-1.747
19.04,110077,0,0.099,-1.885,0.005,-2.048,0.048,-1.857,0.106,-1.763
19.08,110078,0,0.096,-1.884,0.004,-2.05,0.05,-1.858,0.105,-1.752
19.12,110079,0,0.099,-1.884,0.005,-2.047,0.052,-1.854,0.107,-1.769
19.16,110080,0,0.101,-1.885,0.002,-2.048,0.052,-1.859,0.105,-1.765
19.2,110081,0,0.101,-1.886,0.004,-2.048,0.05,-1.854,0.1,-1.775
19.24,110082,0,0.1,-1.885,0,-2.05,0.05,-1.858,0.106,-1.769
19.28,110083,0,0.099,-1.881,0.002,-2.046,0.046,-1.857,0.104,-1.766
19.32,110084,0,0.099,-1.884,0,-2.048,0.049,-1.853,0.107,-1.743
19.36,110085,0,0.096,-1.884,0.004,-2.048,0.046,-1.857,0.111,-1.743
19.4,110086,0,0.095,-1.884,0.005,-2.048,0.043,-1.854,0.107,-1.729
19.44,110087,0,0.096,-1.885,0.006,-2.05,0.044,-1.857,0.11,-1.727
19.48,110088,0,0.1,-1.884,0.004,-2.048,0.049,-1.858,0.114,-1.726
19.52,110089,0,0.1,-1.882,0.005,-2.045,0.048,-1.854,0.109,-1.724
19.56,110090,0,0.099,-1.884,0.004,-2.048,0.04,-1.859,0.109,-1.729
19.6,110091,0,0.095,-1.885,0.004,-2.047,0.042,-1.854,0.105,-1.721
19.64,110092,0,0.099,-1.881,0.002,-2.047,0.045,-1.854,0.107,-1.725
19.68,110093,0,0.101,-1.881,0.004,-2.046,0.046,-1.858,0.101,-1.725
19.72,110094,0,0.094,-1.885,0,-2.05,0.048,-1.854,0.112,-1.735
19.76,110095,0,0.099,-1.886,0,-2.05,0.045,-1.858,0.1,-1.729
19.8,110096,0,0.099,-1.884,0.005,-2.05,0.043,-1.857,0.104,-1.732
19.84,110097,0,0.096,-1.882,0,-2.048,0.044,-1.859,0.106,-1.732
19.88,110098,0,0.099,-1.882,0.005,-2.047,0.048,-1.854,0.109,-1.74
19.92,110099,0,0.095,-1.882,-0.001,-2.046,0.049,-1.854,0.105,-1.752
19.96,110100,0,0.099,-1.884,0,-2.053,0.045,-1.853,0.112,-1.738
20,110101,0,0.101,-1.885,0.002,-2.047,0.044,-1.854,0.111,-1.732
20.04,110102,0,0.1,-1.885,0.005,-2.048,0.054,-1.859,0.112,-1.746
20.08,110103,0,0.103,-1.885,0.004,-2.05,0.052,-1.858,0.112,-1.773
20.12,110104,0,0.095,-1.885,0.004,-2.048,0.049,-1.852,0.114,-1.746
20.16,110105,0,0.1,-1.881,0,-2.053,0.05,-1.857,0.114,-1.763
20.2,110106,0,0.103,-1.882,0.006,-2.05,0.049,-1.853,0.116,-1.731
20.24,110107,0,0.099,-1.885,0.004,-2.05,0.052,-1.854,0.11,-1.744
20.28,110108,0,0.103,-1.884,0.004,-2.053,0.049,-1.854,0.107,-1.765
20.32,110109,0,0.101,-1.884,0.005,-2.046,0.05,-1.853,0.116,-1.753
20.36,110110,0,0.1,-1.884,0.002,-2.046,0.049,-1.854,0.105,-1.747
20.4,110111,0,0.101,-1.881,0.005,-2.048,0.044,-1.852,0.101,-1.759
20.44,110112,0,0.103,-1.881,0.002,-2.05,0.048,-1.853,0.101,-1.773
20.48,110113,0,0.101,-1.885,0.005,-2.048,0.044,-1.854,0.116,-1.759
20.52,110114,0,0.1,-1.884,0.006,-2.053,0.052,-1.853,0.106,-1.764
20.56,110115,0,0.1,-1.882,0.005,-2.047,0.048,-1.853,0.109,-1.765
20.6,110116,0,0.1,-1.885,0.006,-2.055,0.049,-1.854,0.106,-1.769
20.64,110117,0,0.101,-1.884,-0.001,-2.053,0.052,-1.853,0.099,-1.788
20.68,110118,0,0.101,-1.885,0.002,-2.048,0.049,-1.853,0.109,-1.77
20.72,110119,0,0.101,-1.884,0.002,-2.055,0.048,-1.858,0.109,-1.775
20.76,110120,0,0.101,-1.885,0.002,-2.05,0.052,-1.857,0.105,-1.771
20.8,110121,0,0.101,-1.882,0.004,-2.05,0.05,-1.858,0.11,-1.741
20.84,110122,0,0.096,-1.885,0.004,-2.055,0.049,-1.854,0.104,-1.744
20.88,110123,0,0.1,-1.884,0.005,-2.055,0.049,-1.859,0.099,-1.743
20.92,110124,0,0.096,-1.885,0.005,-2.053,0.046,-1.854,0.109,-1.765
20.96,110125,0,0.104,-1.88,0.004,-2.047,0.044,-1.857,0.106,-1.743
21,110126,0,0.101,-1.886,0.004,-2.053,0.049,-1.853,0.104,-1.759
21.04,110127,0,0.1,-1.882,0.005,-2.05,0.05,-1.853,0.1,-1.754
21.08,110128,0,0.101,-1.881,0.005,-2.05,0.048,-1.853,0.109,-1.764
21.12,110129,0,0.1,-1.881,0.002,-2.047,0.05,-1.851,0.101,-1.751
21.16,110130,0,0.105,-1.882,0.002,-2.055,0.054,-1.857,0.1,-1.752
21.2,110131,0,0.101,-1.885,0.005,-2.053,0.05,-1.854,0.099,-1.764
21.24,110132,0,0.104,-1.882,0.006,-2.053,0.049,-1.853,0.098,-1.765
21.28,110133,0,0.1,-1.885,0.005,-2.056,0.052,-1.858,0.096,-1.769
21.32,110134,0,0.101,-1.882,0.006,-2.053,0.048,-1.854,0.099,-1.769
21.36,110135,0,0.103,-1.881,0.005,-2.048,0.046,-1.854,0.1,-1.763
21.4,110136,0,0.109,-1.881,0.007,-2.053,0.049,-1.853,0.099,-1.765
21.44,110137,0,0.101,-1.885,0.007,-2.047,0.052,-1.858,0.1,-1.735
21.48,110138,0,0.101,-1.882,0.004,-2.053,0.055,-1.854,0.109,-1.737
21.52,110139,0,0.103,-1.882,0.005,-2.05,0.05,-1.854,0.117,-1.737
21.56,110140,0,0.103,-1.881,0.004,-2.05,0.046,-1.852,0.099,-1.748
21.6,110141,0,0.103,-1.885,0.006,-2.053,0.048,-1.853,0.096,-1.738
21.64,110142,0,0.104,-1.884,0.006,-2.055,0.049,-1.854,0.098,-1.741
21.68,110143,0,0.106,-1.881,0.007,-2.053,0.045,-1.853,0.104,-1.729
21.72,110144,0,0.105,-1.882,0.007,-2.053,0.046,-1.853,0.099,-1.755
21.76,110145,0,0.103,-1.881,0.004,-2.047,0.052,-1.854,0.109,-1.755
21.8,110146,0,0.103,-1.885,0.002,-2.05,0.045,-1.854,0.104,-1.755
21.84,110147,0,0.105,-1.884,0.002,-2.05,0.05,-1.858,0.109,-1.74
21.88,110148,0,0.105,-1.884,0.004,-2.048,0.045,-1.852,0.107,-1.751
21.92,110149,0,0.106,-1.881,0,-2.048,0.049,-1.854,0.11,-1.747
21.96,110150,0,0.11,-1.881,0.005,-2.05,0.05,-1.854,0.111,-1.748
22,110151,0,0.104,-1.876,0.006,-2.048,0.049,-1.853,0.111,-1.744
22.04,110152,0,0.101,-1.881,0.004,-2.05,0.056,-1.854,0.109,-1.747
22.08,110153,0,0.104,-1.881,0.004,-2.048,0.049,-1.857,0.112,-1.743
22.12,110154,0,0.106,-1.88,0.004,-2.048,0.05,-1.852,0.107,-1.74
22.16,110155,0,0.104,-1.882,0.005,-2.048,0.05,-1.858,0.11,-1.738
22.2,110156,0,0.103,-1.88,0.006,-2.05,0.049,-1.852,0.112,-1.738
22.24,110157,0,0.104,-1.881,0.006,-2.053,0.05,-1.854,0.109,-1.746
22.28,110158,0,0.104,-1.88,0,-2.048,0.049,-1.853,0.11,-1.744
22.32,110159,0,0.105,-1.881,0.005,-2.048,0.05,-1.853,0.106,-1.733
22.36,110160,0,0.105,-1.885,0,-2.053,0.052,-1.858,0.107,-1.748
22.4,110161,0,0.101,-1.882,0.006,-2.05,0.046,-1.854,0.114,-1.748
22.44,110162,0,0.103,-1.884,0.004,-2.05,0.054,-1.857,0.107,-1.743
22.48,110163,0,0.101,-1.881,0.005,-2.05,0.044,-1.853,0.109,-1.746
22.52,110164,0,0.104,-1.881,0.006,-2.05,0.048,-1.854,0.114,-1.747
22.56,110165,0,0.105,-1.877,0.002,-2.048,0.052,-1.857,0.112,-1.751
22.6,110166,0,0.106,-1.882,0.002,-2.048,0.052,-1.857,0.111,-1.742
22.64,110167,0,0.109,-1.881,0.002,-2.05,0.055,-1.854,0.107,-1.743
22.68,110168,0,0.105,-1.881,0.004,-2.055,0.05,-1.854,0.107,-1.744
22.72,110169,0,0.103,-1.88,0.004,-2.048,0.046,-1.854,0.118,-1.755
22.76,110170,0,0.104,-1.88,0.002,-2.047,0.054,-1.859,0.112,-1.748
22.8,110171,0,0.105,-1.876,0.005,-2.05,0.05,-1.854,0.105,-1.754
22.84,110172,0,0.105,-1.88,0.002,-2.048,0.052,-1.853,0.11,-1.753
22.88,110173,0,0.103,-1.884,0,-2.048,0.049,-1.857,0.111,-1.758
22.92,110174,0,0.104,-1.882,0.004,-2.048,0.052,-1.854,0.111,-1.754
22.96,110175,0,0.101,-1.881,0.002,-2.055,0.049,-1.854,0.111,-1.752
23,110176,0,0.103,-1.88,0.002,-2.048,0.049,-1.853,0.11,-1.751
23.04,110177,0,0.104,-1.88,0.004,-2.047,0.05,-1.854,0.112,-1.753
23.08,110178,0,0.105,-1.881,0.004,-2.05,0.05,-1.858,0.114,-1.746
23.12,110179,0,0.106,-1.882,0.004,-2.05,0.046,-1.853,0.117,-1.758
23.16,110180,0,0.105,-1.877,0.002,-2.048,0.045,-1.853,0.114,-1.752
23.2,110181,0,0.105,-1.88,-0.004,-2.053,0.048,-1.852,0.121,-1.752
23.24,110182,0,0.103,-1.88,0.004,-2.048,0.048,-1.853,0.117,-1.755
23.28,110183,0,0.105,-1.88,-0.001,-2.048,0.049,-1.853,0.117,-1.748
23.32,110184,0,0.103,-1.882,-0.002,-2.048,0.049,-1.849,0.116,-1.758
23.36,110185,0,0.104,-1.882,0.002,-2.056,0.05,-1.854,0.116,-1.759
23.4,110186,0,0.104,-1.877,-0.001,-2.053,0.049,-1.852,0.12,-1.763
23.44,110187,0,0.104,-1.881,-0.001,-2.05,0.05,-1.857,0.117,-1.753
